text,reply count,like count,sentiment,
"Assalamualaikum Indonesia.....izinkan Rakyat biasa menjadi pemimpin bangsa biarkan yang jujur menjadi penasehat Negara biarkan yang sederhana memerintah negara dengan Ramahnya bkn dengan tahtahnya,duduk mu di kursi Istana wahai para pejabat negara bukan untuk tidur mendapatkan gaji berbicara besar menjanjikan permata yang nyata nya Air mata...rakyat jelata adalah manusia juga masyarat negara bukan yang kaya saja tolong!!Lihat mereka jangan hancur masa depan negara hanya karena nama ingin di angkat Sederajat Tahta seoarang Raja.Dari saya anak Indonesia hilangkan Perusahan China di Indonesia jauhkan kami anak cucu Para pahlawan yang telah rela meneteskan dara demi dara daging Indonesia.Biarkan rakyat Miskin Menjadi serata dengan yang kaya dengarkan isi hati mereka pak bu yang duduk bermegaha di atad kursi sana..pinta pada Tuhan kirimkan pemimpin negara yang jujur dan Amanah bekerja bukan karena uang dan Nama tetapi demi bangsa dan negeri tanah Air ini...Kita berdiri di atas Tanah dan langit yang sama Mari lah bersahabat sejenak jangan mementingkan Diri sendiri saudaraku.....:')
 
 #AnakIndonesiabersuara",0,0,,
"Ditunggu part 2 nya , siapa tau kita semakin tau keblangsatan orang orang yang punya jabatan",0,0,1,
Di mana kah rasa tanggung jawab seorang pemimpin untuk keadilan rakyat nya ?,0,0,,
Pemerintah adalah Lingkaran Setan,0,0,,
"Baru juga satu sisi (listrik doang), belum yang lain. Habis tu kalo yang lain di bahas semua.",0,0,,
Tambang e jancookkkk,0,0,,
Baru menit ke 16:06 aja gw dh nangisðŸ˜¦ðŸ˜­ðŸ˜­ðŸ˜­,1,2,,
Saya yakin channel youtube @Asumsi dan @MataNajwa gak berani mengangkat ini. Katanya independen hayo..,2,1,,
Rubah indonesiaa maju...kita butuh pemimpin yang bisa merubah indonesia jauh lebih baik....kita masyarkat berhak untuk mendapatkan hak sebagai warga negara.....kita juga mau melihat pemimpin yang jujur.yang adil.dan yang dapat merubah masyarakatnya jauh lebih baik......merubah lingkungan jauh lebih baik...kita butuh pemimpin yang benar2 bisa kita pengang teguh ...,0,3,,
Waduh sistem dajal sudah masuk dan berkembang dibumi pertiwi dan terus memakan korban bagi rakyat kecil,0,3,,
Itu di Bali ya eh banyak yg pilih 01 padahal dia buang kotoran di laut mu,0,0,,
Awas hati2 terhadap TNC transnasional corporation dkk yg berboncengan dgan IMF dkk.. !!,0,0,,
Baru tau lho ya.. Ternyata semua ada korelasinya ....saya rakyat jelata cuma biasa pasrah akan keadaan,0,0,,
Sedih lihat sungai mahakamku tak seindah dulu. Pesutpun tak pernah terlihat lagi,0,0,,
Sexy killer membuka mata saya .. bahwa indonesia benar benar hancur,0,0,,
nyatanya .uang yg berkuasa..!!!,0,0,,
Biar apa???? Mau Kasih kabar tentang hoax!??ðŸ˜†,0,1,,
"Film ini tidak sepenuhnya di sisi putih coba di pikir dengan akal sehat sebelum berpikir dengan perasaan ""tidak baik pada lingkungan"" atau ""banyak masyarakat kesusahan dengan batu bara""
 
 Bayangkan seluruh batu bara di tutup seketika indonesia gelap gulita ekonomi tidak bisa berjalan.
 Indonesia jelas belum siap untuk mengganti sumber tenaga listriknya dan masih membutuhkan pengembangan yang tidak memakan waktu singkat. 
 
 Sebagian wilayah indonesia juga kurang baik untuk mengembangkan pembangkit listrik yang lebih ramah seperti tenaga matahari dikarenakan iklim indonesia tingkat hujan tinggi kecuali mungkin di daerah seperti sampang hal ini bagus untuk di terapkan.
 
 Tenaga nuklir merupakan terobosan yang teramah dengan sedikit buangan yang merusak alam.
 Namun jelas teknologi Indonesia belum dapat mengembangkan pembangkit atom dan ada kemungkinan rakyat indonesia akan menolaknya walau pun teknologi sudah mampu di kembangkan.
 
 Ini merupakan panggilan untuk memajukan serta mengembangkan teknologi dan mulai memperbaiki sistem pembangkit listrik indonesia.",1,3,,
"Kok gua dibuat sedih,geram dan ingin rasanya marah nonton tiap scene ini ya. Prihatin. Part si ibu yg keluar dari rumah sakit paling nyesek,gua kira setelah itu sembuh,taunya langsung di kubur.",0,0,,
yg seperti ini pantas di sascribe,0,0,1,
"Katanya demo tidak apa apa ðŸ˜¥
 Demo. Dengarlah aspirasi rakyat wahai pejabat pejabat yang bersangkutan.",1,0,,
"Nangissss nontonnya Ya allah. 
 Orgtua saya adlh salah satu ikut program transmigrasi pak harto dan skrg di palembang. Sakitttt liat ini ya robbi,,, saya juga ank petani. dzalim demi allah",0,3,,
Aneh..PLTU Dimana2 tpi bayar Listrik malah naek terusðŸ˜­ðŸ˜­ðŸ˜­,0,0,,
Pemerintah paling dzolim jaman jokowi,0,0,,
PT tambang yg Kalau dari kubu 01 diceritakan secara detail kalau dari 02 cuman nama doang padahal lbih bayak dari brabowo yg mnguasai PT trsbut..,0,0,,
emejing ....... isi film y g cuman tentang sebab akibat ada juga solusi nya di ahir. semoga indonesia semakin bijak menggunakan sumber daya alam nya :),0,0,1,
Tol laut (untuk angkut batubara ).,0,1,,
Solusi kita harus ke jaman purba nggak perlu pake listrik. Penduduk trs bertambah otomatis kebutuhan listrik pasti nambah. Klo ada pemadaman listrik pasti kita ngeluh pd pemerintah. Pdhl kapasitas listrik tdk cukup.,0,1,,
"butuh berapa tahun bikin film ini,, data nya lengkap semua",1,17,1,
Film pemersatu cebong & kampretðŸ˜‚,0,0,,
Gila ...nggk ada satupun media yg ngakat masalah INI ...HEBAT YG BIKIN FILM DOCUMENTARY INI...SEMOGA BUSA JUTAAN ORG INDONESIA YG LIHAT SHARE SEMUA INI....KASIAN RAKYAT KECIL...,0,0,,
"ngeriii tlg pikirkan rakyat kecil. .
 krn rakyat kecil'lah kalian jd org besar",1,4,,
Semua penguasa saling berkuasa dan serakah,0,0,,
"pertanyaan sy..
 kira"" pak jokowi sudah nonton film ini apa belum ya..?",0,0,,
Lingkaran penguasa negri...dia lagi....dia lagi...,0,0,,
Indah di bumi sekarat di akhirat,0,0,,
Pisang dan martabak yang digoreng menjadi batubara. Kesederhanaan yang ditampilkan untuk pencitraan semata.,0,0,,
"Salut dengn perjuangan pada film ini, namun adakah pejabat atau siaran tv memperjuangkan nasib masyarakat.
 Sukses selalu para pecinta lingkungan dan para pembuat film SEXY KILLERS ðŸ’ª",0,0,1,
Per setan semua dengan pemerintahan...ya Allah sesak dada ku betapa tak berdaya nya org kecil atw rakyat miskin ...mmpertahankan hak saja dkriminilisasi...Ya Allah indonesia hanya milik org ber uang lqknat kalian smua ðŸ˜«ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,0,0,,
Oo anak org baik itu ikut bisnis kek gini jg toh.,0,0,,
Coz pemimpin nya planga plongo jadi dia ga bisa ngapa2 in.kl d tutup mulut oleh uang,0,0,,
Tidak ada yang luar biasa...ada kemajuan..pasti ada korban...saya dari kecil ternak..smp mulai di larang ternak...sma sudah tidak ada yg ternak...karena medan berkembang jadi kota. Ternak dilarang..tahun 1977...padahal itu hidup saya dan 9 orng anggota keluarga saya. Siapapun presidennya...kita akan menuntut sesuai kebutuhan kita...untuk memenuhi kebutuhan itu sebahagian dari kita akan jadi korban....bangun rumah lahan sawah habis...bangun pabrik lahan buat makan lainnya hilang...bukankah itu konsekwensi...kalau sawah tidak hilang dimana kita tinggal...yg beli rumah kita juga....gak ada pabrik dimana kita kerja..dimana kita nyari biaya sekolah..biaya kesehatan....dibiayai negara gitu....bayar pajak aja kita susah..kalau boleh mah gak usah bayar...perubahan seperti ini bukan hanya manusia indonesia tercinta ini yang mengalami....hampir seluruh dunia...saya dulu bekerja di pltu muara karang sebagai pembersih pipa asap...selama dua tahun... Mudah2an video ini di tonton orang yang berpengaruh...supaya ada jalan keluar....pasti akan bisa ditasi...dan pasti biaya nya juga pasti luar biasa....,0,0,,
"PLTU BATANG lagi dibangun, belom aktif. Tapi efeknya udah terasa, jadi panas banget kampung disekitarnya. Banyak warga yg kehilangan mata pencaharian'a ðŸ˜¢ðŸ˜¢ðŸ˜¢",0,0,,
Harusnya orang sekitar di pekerja kan juga di tambang biar lebih sejahtera,0,0,,
Yaa Allah hancurkanlah para pemimpin dzalim itu,0,0,,
"- 1:28:55 tanpa iklan, terimakasih.
 - Sudah sekian tahun tidak menonton genre dokumenter
 - Jika listrik masuk, kebudayaan akan rusak (super keren)
 - Film yang tidak hanya menyalahkan...., tapi juga memberikan upaya solusi.
 - Hei !!!, Kalian masih tebar kebencian 1 dan 2? Go to hell !",0,0,,
Ane kira tanyang di Bioskop filem ini.,0,0,,
"Kita semua sebenarnya adalah ikut ambil bagian dalam kerusakan di bumi. Tinggal menunggu waktu saja sampai kapan bumi ini lelah. Opsi yang bisa kita lakukan hanyalah berusaha mengurangi. Semua opsi memilih greener energy bukanlah 100% terbebas dari dampak lingkungan. Siapakah yang bisa menjamin bahwa produksi solar panel tidak berdampak ke lingkungan?? Batere?? Sampah panel? Paling tidak dengan film ini, kita sadar, di balik listrik yang kita nikmati, banyak hidup dan penghidupan manusia yang dikorbankan di belakangnya! Berpikirlah dan berpikirlah tentang pengorbanan mereka setiap kali kita menekan saklar listrik di rumah kita!",0,0,,
Gaknyangka buat nangis ni film sewaktu tim mewarnai dgn menggunakan cat air berwana kuning di kapal tongkang batu bara.,0,1,,
Hancur negara ku,0,0,,
Bangsat bin bangsat.... Ngaku ngaku tak korup .... Cepat usir dari indonesia.... Ternyata presiden indo Mafia..,0,0,,
Oooooo... ternyata tukang martabak itu terlibat juga? Saya pikir mah beneran cuma jualan martabak duank?hehehe....,1,16,,
Kritik yg membangun semoga Indonesia maju bersama generasi muda yg mengkritik dan memberi solusi,0,2,,
15:08 Gubernur e gateli cuk..!!,0,0,,
"Dimana letak sila ke lima..
 Ke adilan sosial bagi seluruh rakyat indonesiaðŸ˜­ðŸ˜­ðŸ˜­",9,83,,
"Tunggu Tindakan Dari PBB !! Kalimantan ada pulau yang menghasilkan oksigen tersebar di asia, jika kalimantan tandus, yah pikir2 aja gmana akhirnya !!",0,0,,
"Ini 2 wartawan itukn, udh nympk borneo semoga selalu slmat sehat dalm lindungn allah swt.",0,0,1,
"Coba tayang di bioskop dan tv nasional, pasti melek semua...",0,0,1,
dari sini bisa terlihat kita sedang di jajah oleh orang kita sendiri. luar binasa kartel2 ini.,0,0,,
Biadab memang...sllu di jajahðŸ˜¢,0,0,,
Kasian indonesia. YG cuma jadi tempat buat para pengusaha dan org besar untuk cari kesenangan. Yang kecil siap2 di tindas lagi.,0,0,,
Ya allah asstaghfirullah all adzim,0,1,,
Seharusnya siaran yg begini di dukung dengan iklan iklan krna sedikit membantu hargai lah karya org..jgn karya anak anak alay YouTube udah penuh iklan padahal sedikit pun nggak ad faidah nya,0,0,1,
"Kalau kayak gini Sodara kita yg di KALIMANTAN, JATENG, sama BALI akan setiap hari bulan bahkan sampe tahun pun sedikit demi sedikit akan mengalami KEMATIAN karna ULAH ORANG ORANG KAYA. Kalau saya ikutin alur cerita film ini, Pak LUHUT YG AKAN SEMAKIN KAYA tapi tidak melihat disekitar penambangan batu bara yg mereka gali itu semua yg akan menghancurkan semua SODARA KITA YG ADA DI KALIMANTAN.",0,5,,
"Yes video ini mengulas tentang dampak negatif dan warga yg terdampak negatif dr pertambangan tp taukah kalian bahwa ada dampak positif pula dr pertambangan. Saya lahir dan putera daerah yg ada dilingkungan tambang besar di kalimantan selatan tepat nya desa pantai cabe kec salam babaris kabupaten tapin, coba kalian lihat itu adalah salah satubdesa berjarak 100km an dr banjarmasin namun ekonomi penduduk nya sangat luar biasa, banyak jutawan2 baru yg terdampak positif dr pertambangan karena perkebunannkaret yg dibeli perusahaan tambang. Dsana banyak rumah yg megah bagus terparkirkan mobil perumah bisa lebih dr 2 mobil motor besar dll dan itu banyak dr hasil pertambangan batu bara. Bahkan kalo kalian tau terbangun masjid besar nan mewah yg memakan uang milyaran yaitu masjid pantai cabe (silahkan cari di google) dan peeantren gratis itu pun sumbangsih dr para pengusaha batu bara yg aseli dr desa tersebut bahkan dinsetiap hari2 besar islam mengundang ustad2 terkenal pernah kesana. Jadi dampak gak hanya negatif bisa pula berdampak positif bagi wilayah terdampak juga jadi bnyak lapamgan pekerjaan juga bagi warga sekitar, kegiatan ekonomi contoh kuliner juga berkembang toko2 pakaian pulsa dll bahkan minimarket sekelas indomarer pun merqsakan perputaran uang diwilayah tsb. Jadi apabila dikelola dengan bagus dan pengusaha sadar dengan dengan lingkungan sekitar maka ga hanya efek negatif saja tp efek positif juga bagi masyarakat sekitar.",0,0,,
"Perlu pembangkit listrik yang ramah lingkungan, seperti angin, surya, dan sampah.....",0,2,,
Berasa kek anime akame ga kill. Menceritakan betapa busuknya pemerintahan,0,0,,
"Korban terus jatuh ini pak
 Oh itu tidak masalah ???
 Bagaimana kalau anak nya yg jadi korban, pemimpin apa ini !",0,0,,
Semoga film ini bisa ditayangkan di TV. Indonesia haus berita fakta di TV. Yang punya harta yang berkuasa.,0,0,1,
"Mereka disebut ""SEXY KILLER"" 
 terus kita sebagai penikmat SDA di sebut ""THE ENJOY KILLER""",2,16,,
"Intinya itu sistem pemerintahan di Indonesia yang harus dibenahi, yang gampang disogok untuk perijinan-perijinan pembangunan tambang seperti ini, karena faktanya saja tidak sedikit lembaga pemerintahan adalah pemilik dari pertambangan dalam negeri.",0,0,,
Kekacauan ini sesungguhnya adalah cara kehidupan menyeimbangkan dirinya. ðŸ˜,0,0,,
"lihat prabowo debat jijik banget, Pembunuh kok nyapres",0,0,,
Ketika kita Teriak Harga listrik mahal dan blum banyak bisa Di nikmati seluruh masyarakat indonesia kita Juga Teriak Stop Pembangunan PLTU Dan Tambang batu bara di Indonesia.SDM Dan SDA kita hanya masih sebatas mengolah Batu Bara .Wactdoc dan Grenpeace sllu mencari infomasi Kritik dan krisis Tanpa memberi saran dan Sarana dalam mengatasi di setiap Videonya.Saya lebih suka Channel informasi DW indonesia.,0,0,,
"yg kaya makin kaya yg miskin makin sengsara ,kasian sudah nggk bisa bertani rumah2 jadi rusak ðŸ˜¥",0,0,,
"siapapun presidennya sama saja,... sama-sama tidak punya amanah rakyat! mengorbankan rakyat demi kepentingan segelintir golongan dengan dalih kemakmuran indonesia. beras, gula, garam import padahal tanah laut luas membentang..., @ embargo diri sendiri",0,18,,
"Semoga Presiden mendatang harus menyelesaikan masalah yang terjadi di masyarakat indonesia yang sesungguhnya..
 Yang setuju like ny",0,10,,
"kontribusi tambang ke APBN 2018 sebesar 40T, menyerap tenaga kerja 1,45 juta orang.
 tanya ke bapak sandiaga yang 15 tahun jadi direktur Adaro sebelum bikin opini miring tentang pemerintahan sekarang",0,0,,
"Documenter nya smpe masuk ke desa ku, luar biasa",0,1,1,
Marilah kita berdikari...,0,0,,
Apa berani buat nobar di depan istana.. Kalo berani mari kita buat acara besar di depan istana.. mari bangkit dari diri sendiri,1,0,,
"Eleh banyak bacot komentar kelen, matikan internet dan elektronik kelen klo klen mendukung penghematan energi sok2 bikin wacana tapi ga ada ksadaran diri sendiri malah mempertanyakan orang lain yang lebih kaya dan boros dari kelen. Nikmati aja dimana tempat kelen hidup.",0,3,,
Suatu saat akan datang ratu adil dan bocah angon yg akan datang di negri Indonesia ini,0,2,,
"Dan mungkin, tahun mendatang kita bakal pake masker dengan lapisan paling tebel karna pencemaran udara :(",0,1,,
"Banyak yg bisa di simpulkan dr film dokumenter ini, gw cm mikir bos yg andil tangan di perusahaan batubara ini rejekinya berkah gak ya, di saat banyak menimbulkan dampak yg besar ke orang yg terzalimi",0,0,,
Apakah tidak ada air mata yang tersisa dari petinggi-petinggi untuk kami orang-orang yang hanya menghirup asap dapur kalian?,0,1,,
"Muka u demo jokowi, prabowo next presiden, ayo pak prabowo hancurkan penghianat bangsa, pemerintah sekarang ini biadab, dasar pki",0,0,,
"Mnrt gw pribadi, kita gbs full nyalahin pemerintah yg skrg juga sih... soalnya gimana ya, emg sbnrnya sistem kita udh bobrok dr awal sih. Kl udh bobrok dan byk penyimpangn dr awal, susah buat diperbaikin skrg"". Bisa diperbaikin, tp ya butuh waktu, mengingat Indonesia ini luas bgt dan kasus bkn cmn ada 1 ato 2 kasus. Just my opinion, kita jgn terlalu menitik beratkan ke 1 pihak saja...",0,0,,
Negeri sedang berproses dan baktimu hanya protes...,0,0,,
Jadikan negara ini sosialis aja biar sama rata gk ada orang elit dan penguasa,0,0,,
Apa yg terjadi dengan negeri ini?,0,1,,
Sejarah PLTU Cilacap Sexi Killers donk ðŸ™ðŸ™ðŸ™ðŸ™ðŸ™,0,2,,
Sing gaee film pekok,2,0,0,
"Perbaikilah hidup diri sendiri, semua ini sudah di takdirkan, jika hanya mengkritik, semua orang bisa.
 dekatkanlah dengan sang pencipta, minta perlindungan.
 allah maha tau",0,0,,
Hallo jokowi jadi presiden baru 5 thun ... Tambang batu bra sfh dari kapan ..... Film nya kok rodo pekok,0,0,0,
Kalian luarbiasa salut dan semoga sehat selalu tetap semangat 20 jari ini untuk kalian semua. ðŸ‘,0,0,,
"gausah jauh2 nutup lobang tambang, galian kabel pinggir jalan aja ditutupnya asal2an wkwk",0,0,,
Maryabak rasa batu BARA,0,0,,
SEmua menggunakan batubara.. apa ada solusi pembangkit tenaga listrik yang lebih murah daripada PLTU yang menggunakan batubara ??,1,0,,
"Warbiasah... emas hitam yg terus d keruk tanpa memikirkan dampaknya,",0,0,,
Berharap tayang di ILC,0,0,1,
"36:45 hari ini sesuai dgn keputusan mahkamah agung pak cahyadi & pak carman ditahan selama 7 bulan, paham pak! (hukum tajam kebawah tumpul keatas)",0,2,,
"Film keren,Sangat menginspirasi",0,0,1,
Udah 20jt viewer kok gk tranding ya??,0,0,1,
Semoga semakin banhak yg brani.....#sexykillersmantap,0,0,,
"Sumpah gubernur kaltim ini gak becus ngurusin beginian... Dasar orang serakah cuma makan gaji doang rakyatnya sendiri gak diurusin. Disuruh cari solusi jawabnya ""sudah nasib itu..."". COBA DIA YG NGALAMIN, ENAK BGT NGOMONG BEGITU DOANG",13,82,,
Ini film dokumenter terbaik yang pernah gw tonton..,0,0,1,
lama2 rakyat nya sendiri lah yang akan melawan pemerintah :(,0,0,,
Masyarakat terdzolimi...smoga Allah balas kalian dengan hukuman yg setimpal,0,3,,
Yuhu,0,2,,
"Setelah nonton ini, saya merasa jokowi dan prabowo itu sama saja",1,0,,
"Sebelum nyalahin pemerintah atau pemilik, coba introspeksi diri dulu, kita sudah hemat listrik atau belum, masih nyalain TV padahal maen hp sambil di Charger sama AC.an nggak? masih suka minta plastik padahal belanjaan cuma satu dan bisa di bawa di tas ngga?? Masih koar-koar gara-gara pemadaman listrik ngga?? Toh dari segimanapun kita juga yang menikmati itu semua kan?? dr pemerintah mungkin hanya memfalsilitasi, tp itu juga untuk memanjakan rakyatnya. Salahnya mereka (pemerintah atau pemilik) menggunakan perusahaan mereka tanpa memikirkan solusi rakyat yang terkena dampaknya. Asal mereka untung dan bodoamat sama rakyat sekitar dan tidak bisa mengatasi bagaimana cara meminimalisir dampaknya. 
 Mungkin tujuan dibuatnya film ini nggak cuma nyalahin pemerintah atau pemilik perusahaan aja, tp pesan buat masyarakat juga biar bisa menghemat listrik karena di saat kita bermanja- manjaan menggunakan listrik yang begitu melimpah,, ada saudara kita yang lebih menderita disana terkena dampak pembangunan itu.
 Good Job buat tim yang sudah buat film ky gini. sangat inspiratif dibanding grebek-grebek rumah orang gak jelas :)",1,0,1,
Biarin Aja nih orang kaya hasil Dari derai air mata rakyat jelata Dan saya yakin di dunia tidak bisa di adili tapi di akhirat oknum ini Akan mendapatkan keadilan yg setimpal so pasti itu ..!!!,0,0,,
Saatnya biarkan mereka warga kalimantan merdeka,0,0,,
"film ini kenapa tidak di terjemahkan dengan 2 bahasa , supaya dunia tahu kebubrukan Indonesia . Setidaknya mendapat perhatian khusus dan PBB dunia",1,0,,
